FORPRINT: Fri Nov  8 17:05:03 2013
       6.2130782    0.0038066384
       6.2155595    0.0055933177
       6.2580080    0.0062303863
       6.2580080    0.0062303863
       6.2580080    0.0062303863
      0.16992173    0.0052226887
      0.16992145    0.0052222650
      0.16992059    0.0052204531
       5.6590055     0.012547116
       6.2730850     0.012100138
     0.089607536     0.013343913
     0.089607634     0.013343667
     0.089607482     0.013343677
     0.089267099     0.014548120
     0.089266544     0.014548003
     0.089607634     0.013343667
     0.089267099     0.014548120
     0.089607536     0.013343913
     0.089607482     0.013343677
     0.089266544     0.014548003
      0.28206752    -0.015550921
      0.28190004    -0.016643688
      0.32569626    -0.017812663
      0.38823624    -0.016562541
      0.38823629    -0.016562390
      0.40957870    -0.016556500
      0.41072862    -0.018016978
      0.41073312    -0.018016019
      0.41024935    -0.017521751
      0.41073180    -0.018016592
      0.40957880    -0.016557079
      0.41073232    -0.018015873
      0.41110191    -0.019261888
      0.41024846    -0.017521387
      0.41073140    -0.018016549
      0.41110212    -0.019261790
      0.70619110    -0.014672593
      0.75009972    -0.017105732
      0.81354145    -0.014773979
      0.81354202    -0.014773701
      0.81763069    -0.017164482
      0.81784875    -0.016662372
      0.81764306    -0.017797661
      0.81763087    -0.017164221
      0.81784870    -0.016662408
      0.82070253    -0.017078240
      0.82070272    -0.017077997
      0.82076271    -0.017366274
      0.82076275    -0.017366044
      0.84028621    -0.018402607
      0.84028548    -0.018403568
      0.84028555    -0.018403138
      0.87645448    -0.018556579
      0.91712805    -0.015203560
      0.91754676    -0.016060137
      0.97403608    -0.017779371
      0.35331296   -0.0086452669
      0.35470894    -0.010430645
      0.35331320   -0.0086458650
      0.35471716    -0.010433542
      0.35470904    -0.010430778
      0.35480124    -0.010833746
      0.35470889    -0.010430973
      0.35480065    -0.010833194
      0.35385946   -0.0084406825
      0.35385917   -0.0084403511
      0.35471093    -0.010431407
      0.35480103    -0.010833291
      0.36036725   -0.0099496482
      0.36036715   -0.0099498999
      0.38830400   -0.0098065959
      0.39897863   -0.0079253624
      0.39898162   -0.0079254682
      0.39898061   -0.0079253346
      0.39898067   -0.0079252165
      0.50128078    -0.010420808
      0.50128138    -0.010420517
      0.51797033   -0.0082730032
      0.72419204   -0.0078397361
      0.80600891   -0.0074546101
      0.80600879   -0.0074544978
      0.81194933   -0.0093203797
      0.81194945   -0.0093205653
      0.81437535   -0.0089003474
      0.81437549   -0.0089000178
      0.81396077   -0.0097870090
      0.81456936   -0.0096869780
      0.81396069   -0.0097864925
      0.81456925   -0.0096869811
      0.81437549   -0.0089000178
      0.81396077   -0.0097870090
      0.81456936   -0.0096869780
      0.81437535   -0.0089003474
      0.81396069   -0.0097864925
      0.81456925   -0.0096869811
      0.82890475   -0.0098914407
      0.82890532   -0.0098913909
      0.88491054    -0.010824051
      0.89145736   -0.0080415871
      0.89289039   -0.0073653296
      0.89508683   -0.0095107555
      0.89643374   -0.0074471065
      0.89685091   -0.0094181206
      0.91843708   -0.0085307730
      0.93259267   -0.0092019946
      0.94327336    -0.010158616
      0.94327324    -0.010159178
      0.94657210    -0.010520401
      0.97982515    -0.010406850
      0.32685772  -0.00064967498
      0.32625242  -1.9212499e-05
      0.34555340  -0.00064471028
      0.34555255  -0.00064558639
      0.34555301  -0.00064497193
      0.50040313   -0.0025019085
      0.50040183   -0.0025020794
      0.53322346   -0.0017554287
      0.83705008   -0.0023738590
      0.83705009   -0.0023735198
      0.83733118  -3.8971032e-05
      0.83733103  -3.8846349e-05
      0.83749834  -0.00056826171
      0.83749849  -0.00056846453
      0.83749849  -0.00056846453
      0.83749834  -0.00056826171
      0.83733118  -3.8971032e-05
      0.83733103  -3.8846349e-05
      0.87161976   -0.0013468237
      0.87161998   -0.0013470232
      0.87900302   -0.0030879626
      0.87949546   -0.0031085930
      0.87900309   -0.0030883805
      0.87949540   -0.0031091642
      0.88481487   0.00047845887
      0.88481500   0.00047756817
      0.88481500   0.00047719963
      0.88474712   0.00023865270
      0.88474743   0.00023786660
      0.88896506  -0.00023829973
      0.88896534  -0.00023835906
      0.89459389   -0.0033672548
      0.89212423   -0.0015072834
      0.89212467   -0.0015071638
      0.89296967   -0.0031232442
      0.89732381    0.0042246449
      0.89656810    0.0048604705
      0.92560843    0.0061675067
       1.0137195    0.0065585846
      0.38808289     0.011051791
      0.66765097     0.011765913
      0.76786798     0.011761952
      0.76786808     0.011761647
      0.92389447     0.013052402
      0.98827536     0.012545851
       1.0168565     0.012788984
       1.0168566     0.012789682
       1.0109531     0.020479547
       1.0109531     0.020479357
       1.0102062     0.020767205
       1.0102056     0.020766749
       2.0135093      0.51782492
       2.1135140      0.51597530
       2.1136646      0.51498808
       2.0651922      0.47863380
       2.0651428      0.47928050
       2.0657583      0.47956704
       2.0869676      0.47222788
       2.0824289      0.47989613
       2.0824646      0.47954424
       2.0817399      0.47971468
       2.0817402      0.47971496
       2.0490167      0.46959413
       2.0600579      0.47968566
       2.0600581      0.47968629
       2.0600583      0.47968824
       2.0338400      0.46260148
       2.0867221      0.44018071
       2.0867272      0.44018206
       2.0867290      0.44018203
       2.0932040      0.44062366
       2.0934800      0.44076237
       2.1227697      0.46947517
       2.0954354      0.46596840
       2.0954354      0.46596840
       2.0921931      0.47170067
       2.0930663      0.47130066
       2.0921931      0.47170067
       2.0904540      0.47312912
       2.0913942      0.47332509
       2.0921921      0.47284355
       2.0910247      0.47289313
       2.1436651      0.51502824
       2.1436662      0.51502827
       2.1444695      0.51513711
       2.0085290      0.40476505
       2.0904071      0.47925940
       2.0892807      0.47936446
       2.0931547      0.43674823
       2.0544136      0.41063425
       2.0544138      0.41063474
       2.0840253      0.44019224
       2.1392043      0.48470860
       2.0907767      0.45529845
       2.3639974     0.066329380
       2.3639970     0.066329034
       2.3630319     0.065094462
       2.5769120     0.083306166
       2.6393677     0.088359698
       2.6387891     0.089046875
       2.7701158     0.097449718
       2.7784173     0.096942684
       2.7820687     0.097803574
       2.7875608     0.098962052
       2.7923089     0.098492679
       2.7927359     0.099227785
       2.7927356     0.099227724
       2.7923091     0.098492648
       2.8415887     0.096889521
       2.8472562     0.099269325
       2.8446582     0.098422026
       2.8418119      0.10138544
       2.8373916      0.10685926
       2.8460680      0.10289125
       2.8395924      0.10643715
       2.8401544      0.10011166
       2.8425068     0.099596235
       2.8405724      0.10073359
       2.8399030     0.099700824
       2.8446010     0.099965201
       2.8453619     0.097992156
       2.8401546      0.10011199
       2.6411570     0.097211990
       2.6411563     0.097213948
       2.6415511     0.096369478
       2.6411580     0.097207330
       2.6411578     0.097209626
       2.7982303      0.10697011
       2.7978336      0.10694960
       2.8012462      0.10779671
       2.8012462      0.10779654
       2.8174947      0.10804905
       2.9115419      0.10999953
       2.2965200     0.070962449
       2.5287188     0.095964796
       2.8729175      0.11636988
       2.8729175      0.11636988
       2.9124314      0.11718600
       2.6958209      0.11575436
       2.6955952      0.11566497
       2.7094924      0.11592270
       2.7934468      0.11928606
       2.7934466      0.11928595
       2.7948432      0.11991037
       2.7936758      0.12032796
       2.7935336      0.12025355
       2.7948432      0.11991037
       2.1938880     0.075295503
       2.1936969     0.075253009
       2.1938347     0.075364143
       2.1934194     0.075535562
       2.1938519     0.075000883
       2.1938739     0.076922178
       2.1946741     0.076758461
       2.1946736     0.076758484
       2.1946712     0.075882946
       2.1938733     0.076921671
       2.1945790     0.076544465
       2.1945791     0.076544663
       2.1945243     0.076094777
       2.1945208     0.076090751
       2.1945790     0.076544465
       2.1938739     0.076922178
       2.1932508     0.077218774
       2.1932510     0.077218531
       2.1934283     0.077012627
       2.1933600     0.077552465
       2.1933599     0.077552475
       2.1938733     0.076921671
       2.1945791     0.076544663
       2.1934284     0.077012580
       2.1963969     0.076808467
       2.1963972     0.076808017
       2.1963272     0.076314837
       2.1963275     0.076314186
       2.1969243     0.076664196
       2.1969241     0.076664345
       2.1963969     0.076808467
       2.1969241     0.076664345
       2.1963272     0.076314837
       2.1956653     0.077167963
       2.1956652     0.077167620
       2.1963972     0.076808017
       2.1963275     0.076314186
       2.1964669     0.077453386
       2.1964667     0.077453678
       2.1969243     0.076664196
       2.1977364     0.075501698
       2.1967413     0.075261627
       2.1969860     0.075040693
       2.1975070     0.074342457
       2.1969860     0.075040693
       2.1967413     0.075261627
       2.1963272     0.076314837
       2.1969241     0.076664345
       2.1964667     0.077453678
       2.1963969     0.076808467
       2.1963275     0.076314186
       2.1969243     0.076664196
       2.1963972     0.076808017
       2.1964669     0.077453386
       2.2049015     0.077296154
       2.2052833     0.077657117
       2.2052833     0.077656968
       2.2052834     0.077657229
       2.2049012     0.077296250
       2.2499304     0.083025739
       2.2499321     0.083026191
       2.2499322     0.083026065
       2.7510479      0.12540864
       2.7504167      0.12599309
       2.7504166      0.12599319
       2.7510215      0.12543198
       2.7510479      0.12540864
       2.7510215      0.12543198
       2.7504167      0.12599309
       2.7504166      0.12599319
       2.7513231      0.12543773
       2.7510479      0.12540864
       2.7510215      0.12543198
       2.7513231      0.12543773
       2.9395226      0.13548649
       2.9395228      0.13548614
       2.6242776      0.12446050
       2.6242743      0.12445975
       2.6242743      0.12446010
       2.6242742      0.12446013
       2.6384596      0.12581855
       2.6384594      0.12581825
       2.7360576      0.13163679
       2.8901744      0.14054559
       2.8901740      0.14054538
       2.8901740      0.14054525
       2.7499470      0.10032406
       2.8250024      0.10556014
       2.8278551      0.10508120
       2.8696939      0.10616743
       2.9758950      0.11152026
       2.9765474      0.11098236
       2.9765474      0.11098236
       2.9769227      0.11150820
       2.9758950      0.11152026
       3.1490588      0.11256610
       3.1497225      0.11237721
       3.1490594      0.11256608
       2.7984664      0.11052439
       2.7984666      0.11052489
       2.7978340      0.11117702
       2.7993452      0.10921834
       2.8106803      0.11117109
       3.1428016      0.12092179
       3.1428021      0.12092160
       2.6641694      0.10764003
       2.6971572      0.11224918
       2.6971575      0.11224952
       2.6971573      0.11224886
       2.8109060      0.11788008
       2.8980586      0.12337930
       2.8980579      0.12337913
       3.0897332      0.12828586
       3.1713623      0.12986526
       3.1713623      0.12986528
       3.1713676      0.12986662
       3.1713574      0.12986542
       3.1713672      0.12986061
       3.1713632      0.12987158
       3.1713666      0.12986996
       3.1713659      0.12986811
       3.1713597      0.12986524
       3.1713622      0.12986252
       2.1919624     0.070766733
       2.1975070     0.074342457
       2.1969860     0.075040693
       2.1988792     0.072455542
       2.1958556     0.073801772
       2.2009935     0.074136054
       2.2009948     0.074126808
       2.2004093     0.073851080
       2.2011192     0.073817600
       2.2013780     0.075416967
       2.2018025     0.075857706
       2.2009918     0.074133905
       2.3374319     0.087175521
       2.3374304     0.087175681
       2.3374232     0.087179846
       2.3371692     0.086998020
       3.1530321      0.13686046
       3.1530326      0.13686093
       2.5280567      0.11172997
       2.5280559      0.11173038
       2.5600054      0.11664453
       2.5600054      0.11664426
       2.6488924      0.12245703
       2.6488924      0.12245733
       2.6843379      0.12636252
       2.6843379      0.12636297
       2.8884654      0.13585210
       2.8884649      0.13585225
       3.0033206      0.14030704
       3.0035640      0.14058000
       2.5460652      0.12290172
       2.5460653      0.12290159
       2.7208744      0.13583786
       2.7644934      0.13597717
       2.7644936      0.13597709
       2.7644938      0.13597721
       2.7671746      0.13837680
       2.7671750      0.13837628
       2.7668884      0.13836262
       2.7668888      0.13836216
       2.7669131      0.13831611
       2.7669135      0.13831565
       2.7676025      0.13638410
       2.7676023      0.13638398
       2.7891233      0.13714429
       2.7891233      0.13714429
       2.8112445      0.13882986
       2.8112448      0.13882985
       2.8726716      0.14428544
       2.8722497      0.14384424
       2.8726719      0.14428546
       2.8722494      0.14384444
       3.1048719      0.15275494
       3.1048720      0.15275440
       3.1048717      0.15275412
       3.1049723      0.15257658
       3.1049726      0.15257594
       3.1060945      0.15272760
       3.1060950      0.15272803
       3.1056658      0.15286818
       3.1056662      0.15286856
       3.1611016      0.15520146
       2.5873557      0.12794990
       2.5873546      0.12794559
       2.5873535      0.12794364
       2.7355239      0.14228351
       2.7355244      0.14228365
       2.9796866      0.15505656
       3.0058681      0.15914316
       3.0058677      0.15914366
       3.1473268      0.15996286
       3.1481715      0.16108757
       3.1473270      0.15996306
       3.1481712      0.16108711
       3.1590120      0.16085887
       3.1584387      0.15975260
       3.1921314      0.16322271
       3.1928830      0.16356822
       3.2451908      0.16298042
       3.2461569      0.16149729
       3.2473825      0.16173741
       3.2472093      0.16111998
       3.2474713      0.16198068
       3.2482933      0.16186251
       3.2474713      0.16198068
       3.2473825      0.16173741
       3.2472093      0.16111998
       3.2482933      0.16186251
       3.2461569      0.16149729
       2.3612132      0.10661326
       2.3612131      0.10661286
       2.4316564      0.11689645
       2.6086438      0.13677274
       2.6086435      0.13677292
       2.6324673      0.13783601
       2.7876122      0.15381607
       2.7876123      0.15381619
       2.8759905      0.15786145
       2.8743760      0.15659080
       2.8711971      0.15998446
       2.8714575      0.15978696
       2.8752448      0.15839006
       2.8737989      0.15796082
       3.0505810      0.16615229
       3.0496642      0.16636682
       3.1149669      0.16829114
       3.1153180      0.16802650
       3.1153307      0.16856807
       3.1230419      0.16880477
       3.2599350      0.16969362
       3.2607712      0.16959161
       3.2603993      0.16944510
       3.2594322      0.16939871
       2.4952504      0.13230986
       2.4952505      0.13230959
       2.8806066      0.16742714
       2.8803141      0.16792487
       2.8807200      0.16689773
       3.0512463      0.17387700
       3.0514322      0.17383307
       3.0512911      0.17370317
       3.0516114      0.17465045
       3.1967441      0.17505408
       3.2469870      0.16980834
       3.2541984      0.16965656
       3.2569430      0.16977829
       3.2522970      0.17811102
       3.2475082      0.17552170
       3.2544161      0.17732236
       3.2561338      0.17450754
       3.2562503      0.17712444
       3.2474552      0.17096427
       3.2544759      0.17322161
       3.2545535      0.17317673
       3.2552904      0.17224795
       3.2580916      0.18044517
       3.2580952      0.18044445
       3.2472753      0.17505375
       3.2547952      0.17400516
       3.2549170      0.17354081
       3.2580913      0.18044577
       2.4900331      0.13729322
       2.4898559      0.13716801
       2.4902814      0.13604151
       2.4896307      0.13706898
       2.4883386      0.13544712
       2.4878436      0.13792757
       2.4856193      0.13551497
       2.4863897      0.14058402
       2.6660411      0.15689034
       2.6660414      0.15689047
       2.9951925      0.17869557
       3.0632226      0.18046861
       3.0628874      0.18149213
       3.0632226      0.18046861
       3.0638662      0.18105965
       3.1642402      0.18433166
       3.1636453      0.18491712
       3.1638114      0.18466737
       3.2365399      0.18492851
       3.2417829      0.18410320
       3.2418123      0.18287050
       3.2424335      0.18537616
       3.2424339      0.18537621
       3.2417829      0.18410320
       3.2434246      0.18296014
       3.3028277      0.18204377
       3.3032806      0.18174112
       2.4718980      0.14575364
       2.8796876      0.18128400
       2.8814627      0.18017899
       2.8825040      0.18216360
       2.8825038      0.18216309
       2.8830948      0.18215904
       2.8831631      0.18183213
       2.8830946      0.18215837
       2.8841271      0.18003330
       2.8859613      0.17966306
       2.8875202      0.18029181
       3.0732882      0.18772854
       3.0735044      0.18794243
       3.0814701      0.18922555
       3.0794579      0.18892559
       3.1691618      0.19029099
       3.2206314      0.19017531
       3.2722909      0.19050709
       4.3497235      0.56754083
      0.96930521    -0.021758798
       6.0896305     0.017898109
       6.0896306     0.017897532
       5.7383413    -0.013444041
       5.7383084    -0.013486977
       5.7963027    0.0077411952
       5.7964496    0.0080153234
       2.0895940      0.42177664
       2.0895931      0.42177676
       2.0424227      0.39969459
       2.0424156      0.39950021
       2.3389101      0.11786966
       2.4768833      0.13372793
       2.4768848      0.13373526
       2.4768847      0.13373501
       2.4769078      0.13337129
       2.4863897      0.14058402
       2.5645661      0.15951986
       2.7199474      0.17344323
       3.0562317      0.15854022
       3.0562311      0.15854044
       3.0558749      0.15507921
       3.0584910      0.15512495
       3.0584913      0.15512560
       3.0575762      0.15655060
       3.0584911      0.15512506
       3.0648492      0.15425276
       3.0648491      0.15425263
       3.0648492      0.15425274
       3.0648489      0.15425299
       3.0699378      0.15607620
       3.0707602      0.15516842
       3.0699369      0.15607637
       3.0699374      0.15607610
       3.0707603      0.15516841
       3.0707603      0.15516836
       3.1032388      0.15510024
       3.1032378      0.15509924
       3.1341359      0.15837726
       3.1341364      0.15837742
       3.1341364      0.15837700
       3.1520540      0.15681222
       3.1520540      0.15681159
       3.1520533      0.15681166
       3.1522930      0.15585921
       3.1522941      0.15585952
       3.1518338      0.15537915
       3.1518328      0.15537855
       3.2231673      0.15613019
       3.2242141      0.15640938
       3.2457022      0.15935465
       3.2454914      0.15875230
       3.2564605      0.15978580
       3.2573405      0.15922900
       3.2581127      0.15836276
       3.2581127      0.15836276
       3.2576205      0.15769956
       3.2571894      0.15741582
       3.2600838      0.15669918
       3.2585364      0.15641150
       3.2600771      0.15669911
       3.2600800      0.15669326
       3.2600753      0.15669623
       3.2600778      0.15669370
       3.2601898      0.15690998
       3.2600741      0.15669313
       3.2600742      0.15669972
       3.2600756      0.15669667
       3.2593441      0.15636043
       3.2600247      0.15546302
       3.2602620      0.15643739
       3.2587255      0.15568024
       3.2602621      0.15643772
       3.2600314      0.15546305
       3.2590834      0.15587502
       3.2584252      0.15581582
       3.2696918      0.15331987
       3.2700107      0.15433322
       3.2689665      0.15501630
       3.2690085      0.15357945
       3.2693037      0.15372137
       3.2689793      0.15550522
       3.2691253      0.15500128
       3.2714308      0.15597733
       3.2741157      0.15284503
       3.2741157      0.15284487
       3.2775161      0.15344688
       3.2782925      0.15501105
       3.2693203      0.16086648
       3.2802496      0.15438094
       3.2741406      0.16259855
       3.2735055      0.16327136
       3.2730269      0.15648969
       3.2820917      0.16098135
       3.2698074      0.15627546
       3.2698085      0.15802998
       3.2752088      0.15721657
       3.2721333      0.15724909
       3.2754481      0.15735353
       3.2722650      0.15142635
       3.2763587      0.15851910
       3.2776798      0.15893699
       3.2810762      0.15880855
       3.2709657      0.15121505
       3.2721761      0.15207177
       3.2691257      0.15249236
       3.2786621      0.15539855
       3.2741407      0.16259845
       3.2756403      0.16237543
       3.2730328      0.15645512
       2.8800261      0.15331463
       3.0413516      0.16120814
       3.0413518      0.16120762
       3.1303269      0.16308493
       3.1303261      0.16308497
       3.1581956      0.16345923
       3.1623806      0.16445378
       3.1623810      0.16445411
       3.2386977      0.16677968
       3.2386975      0.16678017
       3.2468765      0.16377679
       3.2509135      0.16359123
       3.2519140      0.16413401
       3.2519138      0.16413433
       3.2591356      0.16657980
       3.3081170      0.16576048
       3.3090269      0.16630083
       3.3090273      0.16630058
       2.8716199      0.16189972
       2.8715755      0.16266005
       2.8723171      0.16312098
       2.8793871      0.16339621
       2.8798524      0.16341559
       2.8854785      0.16208313
       2.8851489      0.16224984
       2.8854785      0.16208313
       2.8851489      0.16224984
       2.8857785      0.16244218
       2.8854785      0.16208313
       2.8851489      0.16224984
       2.8857785      0.16244218
       2.8854785      0.16208313
       2.8851489      0.16224984
       2.8857785      0.16244218
       2.9228689      0.16614674
       3.0778359      0.17092826
       3.0783430      0.16980475
       3.0965293      0.16908142
       3.0965525      0.16956405
       3.2779508      0.17095594
       3.2779556      0.17095645
       2.8832405      0.16921920
       2.8850552      0.17044338
       2.8850555      0.17044368
       3.2265084      0.18021503
       3.2263304      0.18016620
       2.8789795      0.17552260
       2.8789334      0.17671482
       2.8844115      0.17716219
       2.8844117      0.17716279
       2.8859602      0.17853929
       2.8859602      0.17853929
       2.8900287      0.17877695
       2.9026393      0.17958210
       2.9026376      0.17979550
       2.9022027      0.17944573
       3.1643651      0.18655407
       3.1638114      0.18466737
       3.1654079      0.18677191
       3.1660472      0.18652443
       3.1654078      0.18677255
       3.1660472      0.18652443
       3.1654079      0.18677191
       3.1654078      0.18677255
       3.2129659      0.18857198
       3.2129655      0.18857166
       3.2453242      0.18812049
       3.2453242      0.18812039
       2.8785641      0.18260535
       2.8831217      0.18312064
       2.8846055      0.18315606
       2.8852340      0.18293135
       3.1782399      0.19506777
       2.1307564      0.45957908
       2.1312656      0.45987651
       2.6986612      0.17477208
       2.8238964      0.18643563
       2.8238965      0.18643576
       2.8489545      0.18796676
       2.8496983      0.18801199
       2.8492326      0.18903884
       2.2510531      0.11917470
       2.3366766      0.13261802
       2.3772711      0.14028071
       2.4561563      0.15198010
       2.5866717      0.17166721
       2.5866719      0.17166713
       2.5866649      0.17166865
       2.6758509      0.17908177
       2.6752938      0.18000850
       2.6752946      0.18000818
       2.6752939      0.18001109
       2.6752938      0.18001305
       2.6752943      0.18000782
       2.6752947      0.18000812
       2.6758511      0.17908187
       2.7386909      0.18943424
       2.7385665      0.18849532
       2.7389037      0.18892114
       2.4925852      0.16305665
       2.5223784      0.16784336
       2.6090279      0.18208064
       2.6118985      0.18116249
       2.6110174      0.18086526
       2.6909589      0.18952075
       2.6909592      0.18952023
       2.6909586      0.18952075
       2.6913045      0.18930724
       2.6913038      0.18930767
       2.6913041      0.18930787
       2.7357656      0.19382324
       2.7365740      0.19235698
       2.7365740      0.19235698
       2.7374021      0.19338258
       2.7374021      0.19338258
       2.7377495      0.19365530
       2.7377493      0.19365419
       2.7381270      0.19355875
       2.7374021      0.19338258
       2.7381270      0.19355875
       2.7377493      0.19365419
       2.7377495      0.19365530
       2.7371493      0.19416600
       2.7374021      0.19338258
       2.7381270      0.19355875
       2.7377493      0.19365419
       2.7377495      0.19365530
       2.7398773      0.19627566
       2.7489561      0.19440497
       2.5339903      0.17646038
       2.6600368      0.19199040
       2.7351264      0.20361014
       2.7575058      0.20256861
       2.7582686      0.20298068
       2.7575065      0.20256855
       2.7563947      0.20292077
       2.7616167      0.21014389
       2.7615390      0.21082863
       2.7617275      0.21095768
       2.7616167      0.21014389
       2.7615390      0.21082863
       2.7618281      0.20992400
       2.7615390      0.21082863
       2.7617275      0.21095768
       2.7743390      0.21299203
       2.4407301      0.58892279
       2.4421077      0.58884140
       2.4407301      0.58892279
       2.4424048      0.58896180
       2.2091553      0.48590217
       2.1421412      0.44828318
       2.1232877      0.44400336
       2.1232272      0.44424863
       2.1601685      0.44695575
       2.0947909      0.40901932
       2.0947909      0.40901932
       2.0946896      0.40906814
       2.1395853      0.43846709
       2.0459060      0.37956573
       2.0459060      0.37956573
       2.1226353      0.43552574
       2.1305352      0.44376441
       2.1412153      0.45836190
       2.1421930      0.45910899
       2.4194491      0.13418067
       2.4974724      0.14479711
       2.4974723      0.14479739
       2.4934940      0.14968169
       2.5910223      0.16045950
       2.5910318      0.16046298
       2.5910301      0.16046173
       2.2976849      0.12152029
       2.2983964      0.12147446
       2.5604677      0.16992703
       2.5614699      0.16978279
       2.5857260      0.17247338
       2.6430483      0.17936394
       2.6430480      0.17936388
       2.5122211      0.17038785
       2.6069777      0.19133461
       2.6516406      0.19500509
       2.4120389      0.17255012
       2.4434424      0.17643271
       2.5887277      0.19713372
       2.5887275      0.19713385
       2.5885540      0.19631002
       2.5885538      0.19631002
       2.5022682      0.17526281
       2.5044431      0.17728928
       2.5022684      0.17526235
       2.5035369      0.17719466
       2.5035369      0.17719466
       2.5044431      0.17728928
       2.5807719      0.19059125
       2.6097819      0.19597501
       2.6157658      0.19548910
       2.7880274      0.21797884
       2.7879899      0.21713335
       2.5483724      0.19158183
       2.5483723      0.19158833
       2.6185783      0.20309912
       2.6185776      0.20309913
       2.6161577      0.20262128
       2.6172315      0.20345554
       2.6166087      0.20129161
       2.6167934      0.20351816
       2.6191902      0.20327567
       2.6164233      0.20188144
       2.6158835      0.20560036
       2.7228660      0.21712751
       2.7275617      0.21668051
       2.7275620      0.21667794
       2.7287306      0.21886057
       2.7654320      0.22222962
       2.3699539      0.16794806
       2.4249835      0.17710205
       2.4276160      0.17857796
       2.6319308      0.21165067
       2.6326276      0.21145924
       2.6326274      0.21145885
       2.6326276      0.21145924
       2.6326274      0.21145885
       2.6329014      0.21115427
       2.6329009      0.21115387
       2.6903472      0.22081570
       2.6903476      0.22081555
       2.7197713      0.22387562
       2.7202915      0.22424051
       2.7202915      0.22424051
       2.7197713      0.22387562
       2.7202915      0.22424051
       2.7197713      0.22387562
       2.7202915      0.22424051
       2.3363067      0.16770264
       2.3363068      0.16770286
       2.6295093      0.23478203
       2.6532474      0.23736364
       2.6532475      0.23736266
       2.6555008      0.23794450
       2.2222391      0.44947322
       2.1763962      0.42825940
       2.2163301      0.45464665
       2.2172112      0.45544348
       2.1199792      0.39960981
       2.2617682      0.49128514
       2.2617689      0.49128521
       2.2622682      0.49148542
       2.3045955      0.51472199
       2.0958529      0.39170445
       2.2383328      0.45362715
       2.2999743      0.49282110
       2.2986856      0.49168243
       2.1662648      0.41557765
       2.1658436      0.41538072
       2.3690734      0.53728444
       2.1921908      0.44521785
       2.1921908      0.44521791
       2.1929497      0.44452281
       2.4946423      0.58636471
       2.5046167      0.59324984
       2.5042339      0.59250311
       2.5042336      0.59250334
       2.5046164      0.59324984
       2.4520299      0.57607011
       2.4333218      0.57621414
       2.4482386      0.58405038
       2.4487632      0.58330256
       2.4521920      0.58216001
       2.4515697      0.58297287
       2.4589258      0.58913543
       2.4413062      0.58634254
       2.4413024      0.58727615
       2.4413028      0.58727974
       2.4429005      0.58729470
       2.4421681      0.58806916
       2.4440857      0.58750698
       2.4429009      0.58730045
       2.4436438      0.58835913
       2.4432598      0.58782500
       2.4407301      0.58892279
       2.4421681      0.58806916
       2.4432598      0.58782500
       2.4421077      0.58884140
       2.4424048      0.58896180
       2.4425786      0.58936357
       2.4421681      0.58806916
       2.4421077      0.58884140
       2.4432598      0.58782500
       2.4424048      0.58896180
       2.4425786      0.58936357
       2.4436438      0.58835913
       2.4421681      0.58806916
       2.4436438      0.58835913
       2.4432598      0.58782500
       2.4421077      0.58884140
       2.4424048      0.58896180
       2.4425786      0.58936357
       2.4424048      0.58896180
       2.4440857      0.58750698
       2.4436438      0.58835913
       2.4432598      0.58782500
       2.4425786      0.58936357
       2.4723592      0.57454914
       2.5023458      0.59296366
       2.5023455      0.59296375
       2.5020535      0.59425167
       2.5020540      0.59425145
       2.5026876      0.59396255
       2.5026874      0.59396280
       2.5020535      0.59425167
       2.5020540      0.59425145
       2.5026874      0.59396280
       2.5026876      0.59396255
       2.4430563      0.57783119
       2.4479102      0.57816991
       2.4477816      0.57936667
       2.4521920      0.58216001
       2.4529897      0.58120711
       2.4937968      0.60012659
       2.5093085      0.60672418
       2.5108831      0.60608155
       2.4417181      0.58343516
       2.4417180      0.58343606
       2.4453734      0.58496187
       2.4455444      0.58731182
       2.4455453      0.58731205
       2.4455535      0.58731347
       2.4461026      0.58731647
       2.4461027      0.58731658
       2.4429005      0.58729470
       2.4429009      0.58730045
       2.4436438      0.58835913
       2.4432598      0.58782500
       2.4440857      0.58750698
       2.4455444      0.58731182
       2.4455453      0.58731205
       2.4455535      0.58731347
       2.4461026      0.58731647
       2.4469554      0.58782200
       2.4461027      0.58731658
       2.4455535      0.58731347
       2.4461026      0.58731647
       2.4469554      0.58782200
       2.4461027      0.58731658
       2.4528541      0.59168225
       2.4529403      0.59076888
       2.4529403      0.59076888
       2.4528541      0.59168225
       2.4875358      0.60510054
       2.4875744      0.60555694
       2.3938975      0.56885439
       2.3951418      0.56855633
       2.4122454      0.57845469
       2.4364961      0.59110054
       2.4364961      0.59110054
       2.4395115      0.59219156
       2.4416316      0.59145902
       2.4404805      0.59133146
       2.4403679      0.59355501
       2.4404805      0.59133146
       2.4416316      0.59145902
       4.3986003      0.52508582
       4.4090141      0.51507633
       4.4173315      0.53600868
       4.4178337      0.53618516
       4.4178345      0.53618581
       4.4173315      0.53600868
       4.4178337      0.53618516
       4.4178345      0.53618581
       4.2351206      0.52738274
       4.2353877      0.52805257
       4.2473611      0.51696092
       4.2473610      0.51696122
       4.2479391      0.51727206
       4.2269196      0.53912281
       4.2518982      0.52314231
       4.2522102      0.52387509
       4.2570754      0.53737737
       2.8830914      0.18418776
       2.8835978      0.18403841
       2.8835978      0.18403841
       2.8830914      0.18418776
